Epoch,D_Loss,G_Loss,Cycle_Loss,ID_Loss,PSNR_Loss,PSNR_dB
28,0.9022682905197144,-2.5837976932525635,0.06862645596265793,0.05466102063655853,-56.86043167114258,28.94096565246582
29,0.15471556782722473,3.655031681060791,0.1563415229320526,0.11483752727508545,-43.856346130371094,20.49645233154297
30,0.5448220372200012,0.40158700942993164,0.14009825885295868,0.11398836970329285,-48.459739685058594,26.72958755493164
31,0.6612890958786011,2.4489994049072266,0.16763541102409363,0.12548905611038208,-43.494415283203125,22.496063232421875
32,0.5954462289810181,2.5210537910461426,0.10197940468788147,0.08461311459541321,-51.83437728881836,24.768085479736328
33,1.1162737607955933,3.8726682662963867,0.1629948616027832,0.10984237492084503,-45.572059631347656,22.986602783203125
34,0.694076657295227,0.0665278434753418,0.12215930968523026,0.11294233798980713,-50.131011962890625,23.093833923339844
35,0.3419974744319916,2.406888961791992,0.23974981904029846,0.25583067536354065,-45.07421875,29.27524185180664
36,0.5956507921218872,0.8098659515380859,0.14884120225906372,0.12845858931541443,-44.11717987060547,21.367008209228516
37,0.6299113035202026,4.362746238708496,0.24832727015018463,0.23161634802818298,-39.718299865722656,25.717117309570312
38,0.9443984031677246,0.3345050811767578,0.06651322543621063,0.05052545666694641,-56.945762634277344,30.696449279785156
39,0.3073020577430725,1.3178009986877441,0.14968442916870117,0.1481844186782837,-45.268592834472656,23.139915466308594
40,0.14214763045310974,0.8207802772521973,0.14435185492038727,0.11922866106033325,-47.35776901245117,23.824033737182617
41,0.7153342962265015,1.895185947418213,0.11118226498365402,0.10328903794288635,-51.258766174316406,20.952728271484375
42,0.7604665756225586,1.7697515487670898,0.1373509168624878,0.141917884349823,-46.445823669433594,22.0618839263916
43,2.1953225135803223,0.16475200653076172,0.13460998237133026,0.10214520245790482,-47.290428161621094,22.706344604492188
44,0.24295543134212494,3.494825839996338,0.27301329374313354,0.22918862104415894,-39.752349853515625,24.478965759277344
45,0.34581640362739563,-2.8514673709869385,0.052510540932416916,0.053584665060043335,-59.48490905761719,31.91143035888672
46,0.3197441101074219,2.312798023223877,0.18366500735282898,0.1671060025691986,-41.37419891357422,22.91891860961914
47,0.7394206523895264,2.9374070167541504,0.2262972593307495,0.20729361474514008,-44.465904235839844,28.888816833496094
48,0.4854436218738556,2.3997702598571777,0.10616279393434525,0.0789044126868248,-49.16474151611328,23.030622482299805
49,0.5181993246078491,2.815129041671753,0.20678722858428955,0.1816864311695099,-39.066307067871094,20.48080062866211
1,1.0834531784057617,-0.033115386962890625,0.19721108675003052,0.17320016026496887,-37.97370910644531,18.29593849182129
2,1.0881986618041992,-0.6331405639648438,0.11250659823417664,0.10239186137914658,-47.65199279785156,21.968297958374023
1,1.181997537612915,1.4324836730957031,0.21388950943946838,0.20482580363750458,-40.398590087890625,24.0328311920166
2,0.8298333883285522,-0.9269223213195801,0.08766434341669083,0.06402174383401871,-49.464134216308594,23.99439239501953
3,0.9382407069206238,2.728865623474121,0.25343531370162964,0.19376491010189056,-36.81020736694336,20.031221389770508
4,0.7983430027961731,-2.111996650695801,0.08408057689666748,0.07529495656490326,-53.137107849121094,29.3720703125
5,1.3918190002441406,2.0243754386901855,0.19676831364631653,0.1597786247730255,-41.67681884765625,20.06707000732422
6,0.6080322265625,5.774764060974121,0.38361039757728577,0.35264986753463745,-37.08965301513672,23.7026309967041
7,0.7399481534957886,3.044635057449341,0.2429952323436737,0.21595042943954468,-36.632686614990234,20.937850952148438
8,0.9779319763183594,-1.5680556297302246,0.08178119361400604,0.06587480753660202,-55.89837646484375,30.947359085083008
9,0.9674767851829529,1.5929319858551025,0.24773246049880981,0.19742339849472046,-37.52448654174805,20.64762306213379
10,0.6270542144775391,1.2216477394104004,0.21340543031692505,0.170759379863739,-40.299888610839844,22.777557373046875
11,0.6537464261054993,0.4915199279785156,0.15992198884487152,0.12683764100074768,-43.85528564453125,21.352649688720703
12,0.4839141070842743,0.15764188766479492,0.15657338500022888,0.14764121174812317,-48.66839599609375,29.57638168334961
13,0.46438083052635193,1.180558681488037,0.13150328397750854,0.11836887896060944,-47.48602294921875,21.09115219116211
14,0.5612569451332092,4.729654312133789,0.21101275086402893,0.1770695149898529,-40.47924041748047,19.768993377685547
15,1.1643403768539429,1.4116010665893555,0.14506429433822632,0.12196435779333115,-45.717559814453125,19.440887451171875
16,1.2000893354415894,1.0523715019226074,0.14541475474834442,0.12550783157348633,-43.98029708862305,22.10527801513672
17,0.22536757588386536,2.606537342071533,0.15814602375030518,0.13333851099014282,-44.614784240722656,19.893896102905273
18,0.6817807555198669,1.4958887100219727,0.1431645303964615,0.12123709917068481,-46.004798889160156,19.63677978515625
19,0.4636293053627014,1.7218246459960938,0.14817440509796143,0.1253717988729477,-42.518314361572266,22.152557373046875
20,0.5355201959609985,0.11378240585327148,0.08824627846479416,0.0705418586730957,-54.6478157043457,29.57343101501465
21,0.7320042848587036,-0.8793683052062988,0.09616834670305252,0.08246798813343048,-52.622005462646484,26.20060920715332
22,0.2737921178340912,1.3094854354858398,0.12634025514125824,0.11170358210802078,-48.47392272949219,25.40020179748535
23,0.2649134397506714,-0.0022573471069335938,0.06817706674337387,0.060250263661146164,-58.23686218261719,29.78897476196289
24,0.12885722517967224,3.34910249710083,0.23011299967765808,0.20430707931518555,-38.20304870605469,21.663841247558594
25,0.25123387575149536,0.4599294662475586,0.13664032518863678,0.1127537190914154,-46.44121170043945,24.176437377929688
26,0.5359807014465332,3.3350210189819336,0.20700566470623016,0.17583462595939636,-39.02345657348633,20.921127319335938
27,0.6587649583816528,0.6032509803771973,0.11655199527740479,0.09591563045978546,-49.590171813964844,28.987812042236328
28,0.4447516202926636,1.7849903106689453,0.16466283798217773,0.12646836042404175,-42.70349884033203,19.904502868652344
29,0.5152803659439087,0.44673776626586914,0.121999591588974,0.10684294253587723,-45.640480041503906,24.418819427490234
30,1.1269007921218872,1.5016517639160156,0.15553458034992218,0.1891128420829773,-42.66011047363281,20.817243576049805
31,0.6037015914916992,1.5486087799072266,0.12730075418949127,0.08739874511957169,-51.254478454589844,28.95379066467285
32,0.3454103469848633,2.368490219116211,0.13803619146347046,0.10550761222839355,-48.07838439941406,26.487714767456055
33,0.7697835564613342,4.541430473327637,0.21903634071350098,0.1763390302658081,-39.14006805419922,19.547082901000977
34,0.7204248905181885,1.8368124961853027,0.08558104932308197,0.06054871901869774,-56.4085693359375,31.194705963134766
35,0.4460126757621765,2.229325294494629,0.12959522008895874,0.12627825140953064,-48.86028289794922,27.935274124145508
36,0.10247848927974701,2.735682964324951,0.09666235744953156,0.08300535380840302,-55.47528839111328,31.54446792602539
37,0.5206092000007629,2.3020076751708984,0.2057669311761856,0.169779434800148,-40.5830078125,21.346521377563477
38,0.4040690064430237,2.4146437644958496,0.12219995260238647,0.10087021440267563,-49.755985260009766,28.00130844116211
39,0.38508501648902893,0.7742495536804199,0.12238912284374237,0.08738165348768234,-50.065223693847656,25.961153030395508
40,0.5605798959732056,2.6593756675720215,0.1691521406173706,0.14208845794200897,-42.14501953125,25.41991424560547
41,0.5087414979934692,2.584367275238037,0.15102165937423706,0.12192024290561676,-45.42300033569336,23.23184585571289
42,0.3774409294128418,2.872236728668213,0.14849500358104706,0.11973470449447632,-44.41181945800781,20.652801513671875
43,0.37066906690597534,0.36353302001953125,0.12311845272779465,0.10135303437709808,-48.957000732421875,24.903766632080078
44,0.7603312730789185,1.4327340126037598,0.18783769011497498,0.12797272205352783,-42.841697692871094,22.768245697021484
45,0.28863146901130676,3.1060776710510254,0.17967253923416138,0.1462867558002472,-42.09758758544922,21.916723251342773
46,0.3742040693759918,3.148223400115967,0.08740559965372086,0.08179064840078354,-55.22516632080078,29.03522300720215
47,0.2601323127746582,0.08640623092651367,0.09966439008712769,0.08581005781888962,-51.379364013671875,21.729650497436523
48,0.10997240990400314,3.49697208404541,0.1777963638305664,0.1294962614774704,-41.73720169067383,18.933923721313477
49,0.8245168924331665,0.36521387100219727,0.12258574366569519,0.09762199968099594,-46.20541763305664,22.605667114257812
50,0.20023497939109802,4.026011943817139,0.13816969096660614,0.11477157473564148,-45.002071380615234,21.195396423339844
51,0.5543475151062012,1.433539867401123,0.1403418779373169,0.10820122063159943,-49.09471130371094,28.218936920166016
52,0.4183359444141388,1.083275318145752,0.09532308578491211,0.07509632408618927,-52.027984619140625,27.320539474487305
53,0.1956564337015152,3.112819194793701,0.1340731680393219,0.11667138338088989,-46.86723327636719,19.924842834472656
54,0.5188737511634827,1.547353744506836,0.2050485759973526,0.1853465586900711,-43.92183303833008,26.42695426940918
55,0.6179605722427368,1.2409815788269043,0.10548564046621323,0.08752292394638062,-49.31859588623047,22.56085205078125
56,0.8787122964859009,0.6336078643798828,0.10775817930698395,0.09136322140693665,-51.29148864746094,24.749448776245117
57,0.6183068156242371,1.2814903259277344,0.13702723383903503,0.11760631948709488,-49.666259765625,27.736167907714844
58,0.8739580512046814,1.4504990577697754,0.10647717118263245,0.08730506151914597,-51.07490539550781,28.014328002929688
59,0.3471255898475647,1.9374189376831055,0.1289823353290558,0.08862225711345673,-49.18034362792969,26.637113571166992
60,0.979982852935791,2.4258980751037598,0.1425458937883377,0.09994300454854965,-45.14185333251953,22.001583099365234
61,0.9262077808380127,-1.9527783393859863,0.058738768100738525,0.052595220506191254,-58.942466735839844,28.36498260498047
62,0.46491357684135437,0.12826967239379883,0.12132170796394348,0.11124323308467865,-49.583457946777344,20.419143676757812
63,0.12774892151355743,5.144075393676758,0.11375142633914948,0.09852151572704315,-49.54084396362305,21.828662872314453
64,1.6925938129425049,1.9468283653259277,0.14038324356079102,0.1078968495130539,-47.834564208984375,26.980161666870117
65,0.7847415208816528,3.6249566078186035,0.10756167024374008,0.08145752549171448,-48.18877410888672,22.169212341308594
66,0.2603360414505005,-0.2035660743713379,0.07679582387208939,0.0679348036646843,-55.92266082763672,26.621973037719727
67,0.3930322527885437,0.12569093704223633,0.06992384791374207,0.05976381525397301,-56.323150634765625,25.171022415161133
68,0.4585913121700287,4.2121148109436035,0.23700687289237976,0.20777395367622375,-39.797061920166016,22.984134674072266
69,0.34629470109939575,1.3311219215393066,0.0947229266166687,0.08733949065208435,-51.02090835571289,23.675508499145508
70,0.239811509847641,3.421623706817627,0.1549738049507141,0.11903413385152817,-44.22119140625,21.09405517578125
71,0.4844890236854553,0.5830473899841309,0.11108888685703278,0.09646421670913696,-50.09223175048828,21.696584701538086
72,0.28662198781967163,4.857823371887207,0.16565555334091187,0.14244957268238068,-43.9014892578125,24.044160842895508
73,0.2366999089717865,3.0172572135925293,0.10391067713499069,0.08201141655445099,-49.87627410888672,23.680133819580078
74,0.16537463665008545,1.952378273010254,0.13336049020290375,0.12222705781459808,-47.60173034667969,23.67355728149414
75,0.7847878932952881,0.34554338455200195,0.10838373005390167,0.09790461510419846,-49.60832977294922,21.506580352783203
76,0.42997318506240845,0.919189453125,0.10728496313095093,0.09935960918664932,-50.90454864501953,27.982492446899414
77,0.388780415058136,1.3275036811828613,0.11036646366119385,0.09857799112796783,-51.19953918457031,25.16531753540039
78,0.6949161887168884,3.971062183380127,0.1306639313697815,0.09746400266885757,-48.62767791748047,24.613677978515625
79,0.23077264428138733,3.2200331687927246,0.08391617238521576,0.07007355242967606,-55.97132873535156,32.34030532836914
80,0.44622495770454407,-1.51932954788208,0.05268367379903793,0.0476580411195755,-62.8267707824707,31.877513885498047
81,0.3872535526752472,2.1281142234802246,0.1319757103919983,0.1051425039768219,-48.23164367675781,20.61931800842285
82,0.22097258269786835,0.8656754493713379,0.08442038297653198,0.06169511750340462,-52.520538330078125,25.966556549072266
83,0.20808875560760498,1.5920472145080566,0.1233551949262619,0.10287817567586899,-51.898460388183594,29.841053009033203
84,0.4604252278804779,2.477385997772217,0.16248050332069397,0.11116829514503479,-43.97709655761719,21.046945571899414
85,0.6697705984115601,-0.07688474655151367,0.08550587296485901,0.0676053911447525,-53.216339111328125,27.915790557861328
86,0.24405118823051453,2.1250462532043457,0.10550146549940109,0.09740549325942993,-51.93269729614258,23.525991439819336
87,0.40021371841430664,3.139268398284912,0.14135849475860596,0.1288776695728302,-45.287288665771484,20.291301727294922
88,0.8966965675354004,1.2959480285644531,0.10299697518348694,0.08351810276508331,-51.663177490234375,26.93397331237793
89,0.3316447138786316,1.6717486381530762,0.09003975987434387,0.0850638896226883,-53.82513427734375,25.2247257232666
90,0.39023351669311523,3.340787887573242,0.14707542955875397,0.11272338032722473,-44.81951141357422,21.75183868408203
91,0.3582974672317505,2.4565744400024414,0.12308746576309204,0.0981704592704773,-48.48427963256836,21.950393676757812
92,0.5761336088180542,0.9434337615966797,0.09489092230796814,0.08149011433124542,-52.16618728637695,23.607168197631836
93,0.4990607500076294,4.6010308265686035,0.11021695286035538,0.0734824687242508,-50.69926834106445,27.87120819091797
94,0.436323344707489,5.691244125366211,0.24213814735412598,0.22364437580108643,-37.35514831542969,20.48056411743164
95,0.5404346585273743,0.6548213958740234,0.06097225844860077,0.0553019680082798,-58.2879638671875,27.781999588012695
96,0.6299419403076172,2.3485107421875,0.09173455834388733,0.08734001219272614,-50.36292266845703,22.700740814208984
97,0.32999277114868164,4.025363922119141,0.13546288013458252,0.1284523606300354,-46.867828369140625,23.48446273803711
98,0.4028264284133911,2.3568639755249023,0.1191944032907486,0.1040785163640976,-48.43088150024414,25.192989349365234
99,0.21474505960941315,3.469719886779785,0.1290586292743683,0.12074674665927887,-48.75340270996094,26.628093719482422
100,1.493250846862793,-0.35442495346069336,0.06332743167877197,0.056629762053489685,-57.958900451660156,29.860252380371094
101,0.24552246928215027,1.7974839210510254,0.07102680206298828,0.06893306225538254,-59.67818832397461,30.197237014770508
102,0.8938889503479004,1.6386079788208008,0.09674564003944397,0.07995051145553589,-54.11885452270508,26.937170028686523
103,1.2508916854858398,2.8800902366638184,0.13634639978408813,0.07718083262443542,-47.515193939208984,17.262176513671875
104,0.7294230461120605,0.9680218696594238,0.1164664626121521,0.08628467470407486,-50.13611602783203,25.21210479736328
105,0.46229833364486694,2.834432601928711,0.12764783203601837,0.125655859708786,-46.565528869628906,23.90223503112793
106,0.44233953952789307,1.8973674774169922,0.10365581512451172,0.09480208158493042,-51.2255744934082,23.75426483154297
107,0.41866549849510193,0.9506678581237793,0.12394093722105026,0.09942758083343506,-52.72924041748047,29.100574493408203
108,0.8496360778808594,-0.2582855224609375,0.0632893517613411,0.05272636562585831,-58.61048126220703,30.53437042236328
109,0.32306796312332153,3.5660653114318848,0.12926161289215088,0.09014332294464111,-51.25586700439453,30.27571678161621
110,0.20978903770446777,3.0616116523742676,0.1302819699048996,0.10575197637081146,-45.561317443847656,21.162702560424805
111,0.7565961480140686,4.928946018218994,0.12371151149272919,0.10176873952150345,-47.691654205322266,21.343347549438477
112,0.2205546796321869,2.906822681427002,0.08191895484924316,0.08108135312795639,-55.55001449584961,27.54621124267578
113,0.5865129828453064,2.254103660583496,0.07333841919898987,0.06244725361466408,-55.01741027832031,26.788454055786133
1,0.8164035081863403,-66.85310363769531,0.2148011177778244,0.2811071276664734,-39.76814270019531,19.884072303771973,0.6919325590133667
2,0.33493852615356445,-80.57524108886719,0.16448602080345154,0.316837877035141,-44.50092315673828,22.250460624694824,0.5600162744522095
3,0.7351956367492676,-82.05150604248047,0.1801450252532959,0.3375634551048279,-46.40375518798828,23.201876640319824,0.6241340637207031
4,0.1428067833185196,-82.36463928222656,0.15509378910064697,0.2838076055049896,-47.043846130371094,23.52192211151123,0.45311522483825684
5,0.7712381482124329,-81.1544418334961,0.13936270773410797,0.21660524606704712,-46.52201843261719,23.261008262634277,0.42801153659820557
6,0.27828529477119446,-98.00282287597656,0.11535604298114777,0.140350803732872,-54.382049560546875,27.19102382659912,0.4497763514518738
7,1.608554482460022,-91.55269622802734,0.1035270243883133,0.2715451717376709,-51.2779426574707,25.63897132873535,0.3252682685852051
8,0.8763476014137268,-92.66744995117188,0.11629362404346466,0.28613877296447754,-51.733882904052734,25.866941452026367,0.4380265474319458
9,0.4944254159927368,-85.37227630615234,0.15465767681598663,0.291372150182724,-49.39611053466797,24.6980562210083,0.6152054071426392
10,0.5656023025512695,-97.42082214355469,0.10980343818664551,0.2399153858423233,-53.72515869140625,26.86257839202881,0.41172724962234497
11,0.37608835101127625,-89.86841583251953,0.124678835272789,0.2889776825904846,-48.74606704711914,24.37303352355957,0.3387184143066406
12,0.3404351770877838,-98.02946472167969,0.10345026105642319,0.16970857977867126,-53.37040710449219,26.685202598571777,0.3943061828613281
13,0.24272921681404114,-99.4515380859375,0.09347369521856308,0.20807111263275146,-54.304595947265625,27.152297973632812,0.2219332456588745
14,0.20282767713069916,-98.26334381103516,0.08933902531862259,0.21033212542533875,-55.42470932006836,27.71235466003418,0.3049224019050598
15,0.06878328323364258,-99.42304992675781,0.08728313446044922,0.2713567018508911,-54.15456008911133,27.077280044555664,0.26299554109573364
16,0.3772236704826355,-86.88079071044922,0.1311388909816742,0.38645726442337036,-47.81407165527344,23.90703582763672,0.3744838237762451
17,0.3030090630054474,-104.0834732055664,0.08543452620506287,0.2031586766242981,-54.891822814941406,27.44591236114502,0.23244500160217285
18,0.1310625821352005,-113.06854248046875,0.06027069687843323,0.29643234610557556,-59.95109558105469,29.975547790527344,0.18129980564117432
19,0.817779004573822,-100.76188659667969,0.08841618150472641,0.20600385963916779,-54.289825439453125,27.144912719726562,0.2662128210067749
20,0.12000850588083267,-101.48731994628906,0.08814877271652222,0.29151207208633423,-55.24897766113281,27.62448787689209,0.2694314122200012
21,0.6767639517784119,-101.86351013183594,0.09655148535966873,0.2546197474002838,-53.76423263549805,26.882116317749023,0.26080119609832764
22,0.6001946330070496,-101.9411849975586,0.08839309215545654,0.2502657175064087,-55.22344970703125,27.61172580718994,0.3240666389465332
23,0.6553393602371216,-103.68444061279297,0.09182249009609222,0.24232958257198334,-54.34313201904297,27.171565055847168,0.22861433029174805
24,0.22745472192764282,-106.8357162475586,0.07067534327507019,0.2273264080286026,-57.48005294799805,28.740026473999023,0.2276397943496704
25,0.2831577658653259,-115.57254028320312,0.060647208243608475,0.21893364191055298,-61.49131774902344,30.74565887451172,0.19020545482635498
26,0.22136160731315613,-118.03568267822266,0.05405949801206589,0.25960928201675415,-62.68997573852539,31.344987869262695,0.18209004402160645
27,1.5262001752853394,-114.52845001220703,0.06825225055217743,0.2215304970741272,-62.48193359375,31.240966796875,0.26734238862991333
28,0.43665677309036255,-115.65345001220703,0.058856818825006485,0.1768246591091156,-62.782958984375,31.391480445861816,0.18350017070770264
29,0.8111196160316467,-118.48470306396484,0.04843367263674736,0.20495817065238953,-64.18031311035156,32.09015464782715,0.1566941738128662
30,0.17246434092521667,-92.9737548828125,0.11742696166038513,0.3000216484069824,-51.061824798583984,25.530912399291992,0.379503071308136
31,0.21532636880874634,-98.41804504394531,0.09714847803115845,0.2483300417661667,-54.10246276855469,27.05123233795166,0.27541065216064453
32,0.38494622707366943,-99.48666381835938,0.1283589005470276,0.2812112271785736,-55.533050537109375,27.766525268554688,0.3296123743057251
33,0.5339992642402649,-85.404296875,0.15959003567695618,0.4355098307132721,-48.50117111206055,24.250585556030273,0.4660634994506836
34,0.1708194613456726,-104.46101379394531,0.08099672943353653,0.3070690631866455,-57.04228973388672,28.521145820617676,0.20645534992218018
35,0.09637059271335602,-92.79683685302734,0.164591446518898,0.2501453161239624,-52.84627914428711,26.423139572143555,0.27495211362838745
36,0.48294880986213684,-101.91641235351562,0.09951935708522797,0.2621256411075592,-54.871246337890625,27.435623168945312,0.22414052486419678
37,0.4075333774089813,-113.90771484375,0.05892319977283478,0.209421306848526,-60.777671813964844,30.388834953308105,0.1763138771057129
38,0.1019386574625969,-110.47616577148438,0.07255793362855911,0.23749038577079773,-60.2489013671875,30.124451637268066,0.2515822649002075
39,0.2878855764865875,-109.04108428955078,0.08884923160076141,0.19791162014007568,-57.95709991455078,28.978550910949707,0.27066296339035034
40,0.2296925187110901,-99.6032485961914,0.09363549202680588,0.27158868312835693,-54.313453674316406,27.156725883483887,0.32266151905059814
41,0.11522126197814941,-125.00406646728516,0.061205990612506866,0.2256954312324524,-65.46959686279297,32.73479747772217,0.19143527746200562
42,0.49205195903778076,-101.34541320800781,0.09535102546215057,0.3568594455718994,-55.08662414550781,27.54331111907959,0.19837898015975952
43,0.2736257314682007,-118.3035659790039,0.05314358323812485,0.17236994206905365,-63.21555709838867,31.607778549194336,0.1802350878715515
44,0.17556732892990112,-108.08761596679688,0.1111021637916565,0.2789464592933655,-57.941375732421875,28.97068691253662,0.3444533348083496
45,0.3270765542984009,-116.20887756347656,0.059033095836639404,0.22978363931179047,-61.07429504394531,30.537148475646973,0.1775341033935547
46,0.20607946813106537,-118.18475341796875,0.05845373123884201,0.2317875623703003,-62.221168518066406,31.110584259033203,0.17300444841384888
47,0.33935999870300293,-119.03085327148438,0.06071171537041664,0.19922147691249847,-63.31713104248047,31.65856647491455,0.2157214879989624
48,0.36730700731277466,-107.68589782714844,0.0878075584769249,0.20148921012878418,-59.050533294677734,29.525266647338867,0.3672206997871399
49,0.41633522510528564,-121.2440414428711,0.06441666930913925,0.3059370815753937,-63.34752655029297,31.673763275146484,0.22151732444763184
1,0.7799162268638611,-73.40171813964844,0.1716180145740509,0.2163129299879074,-42.742767333984375,21.371383666992188,0.5543859004974365
2,0.541022777557373,-74.80337524414062,0.19850802421569824,0.2502179443836212,-43.152565002441406,21.576282501220703,0.6590365171432495
3,0.3210354447364807,-83.37425231933594,0.17938436567783356,0.34984534978866577,-47.77124786376953,23.885623931884766,0.5738457441329956
4,0.20058074593544006,-78.7872085571289,0.19409796595573425,0.3382253646850586,-46.20464324951172,23.102322578430176,0.5966193675994873
5,0.24063070118427277,-78.30071258544922,0.18361292779445648,0.2405659407377243,-46.420631408691406,23.210315704345703,0.6073986887931824
6,0.4641464650630951,-97.94330596923828,0.1043805480003357,0.17726607620716095,-54.16596221923828,27.082980155944824,0.38431310653686523
7,0.4487117528915405,-78.78563690185547,0.15947231650352478,0.22893166542053223,-44.397056579589844,22.198527336120605,0.47043508291244507
8,0.5499835014343262,-96.71517181396484,0.09773880243301392,0.18982122838497162,-52.634681701660156,26.31733989715576,0.2868403196334839
9,0.32446911931037903,-104.01868438720703,0.08265888690948486,0.17970417439937592,-55.66224670410156,27.831124305725098,0.2590927481651306
10,0.32753023505210876,-79.50418090820312,0.16316154599189758,0.25002390146255493,-45.37748336791992,22.68874168395996,0.5245895385742188
11,0.838111400604248,-90.93411254882812,0.09196136891841888,0.2625788450241089,-51.79383087158203,25.8969144821167,0.23831164836883545
12,0.2494840770959854,-113.7389144897461,0.06436079740524292,0.1574801802635193,-60.52214431762695,30.261072158813477,0.24898946285247803
13,0.977962851524353,-89.29563903808594,0.12770278751850128,0.2237400859594345,-50.09923553466797,25.049616813659668,0.34662628173828125
14,0.547614336013794,-100.29232025146484,0.0990232601761818,0.2957961857318878,-54.259193420410156,27.129597663879395,0.2773604393005371
15,0.18948331475257874,-105.69335174560547,0.0797407478094101,0.17638835310935974,-58.12791061401367,29.063955307006836,0.22237300872802734
16,0.6096934080123901,-90.49180603027344,0.13522031903266907,0.2944979667663574,-50.454490661621094,25.227245330810547,0.445753276348114
17,0.12080997228622437,-110.751708984375,0.07290947437286377,0.1574249416589737,-60.602439880371094,30.301220893859863,0.23706310987472534
18,0.24938872456550598,-98.99042510986328,0.08150941133499146,0.13386952877044678,-55.6765251159668,27.8382625579834,0.2825964689254761
19,0.3275822699069977,-100.54177856445312,0.08376778662204742,0.26575344800949097,-54.501007080078125,27.25050449371338,0.24091804027557373
20,0.14504937827587128,-108.1921157836914,0.09758628904819489,0.2502785921096802,-59.89584732055664,29.94792366027832,0.3132316470146179
21,0.7374456524848938,-116.48727416992188,0.06373126804828644,0.16719689965248108,-62.66157531738281,31.330787658691406,0.22185176610946655
